session_start,session_close,session_type,session_dow,atm_iv,iv_52w_low,iv_52w_high,iv_rank,rv_har_forecast_1d,rv_daily,rv_next_1d,rv_signal,vrp,vrp_real,vrp_ratio,vrp_mean,vrp_std,vrp_z,signal_short,signal_long
2023-01-24 08:00:00+00:00,2023-01-25 08:00:00+00:00,weekday,tuesday,0.5980500000000001,,,,0.4656517908512348,0.3217770724361602,0.8487294454944241,0.4656517908512348,0.13239820914876527,-0.250679445494424,1.2843287876263392,-0.009244328926440823,0.0987606865714902,1.4341996090992633,True,False
2023-01-25 08:00:00+00:00,2023-01-26 08:00:00+00:00,weekday,wednesday,0.45664999999999994,,,,0.47340646974959694,0.8487294454944241,0.2816347538334551,0.47340646974959694,-0.01675646974959699,0.17501524616654485,0.9646044766594336,-0.0033425565066405685,0.10082431496620209,-0.13304244365511414,False,False
2023-01-26 08:00:00+00:00,2023-01-27 08:00:00+00:00,weekday,thursday,0.47409999999999997,,,,0.44745542865348736,0.2816347538334551,0.4338039941857409,0.44745542865348736,0.026644571346512602,0.04029600581425907,1.0595468724710597,-0.0038791130363588257,0.09873791339092264,0.30913843866663676,False,False
2023-01-27 08:00:00+00:00,2023-01-28 08:00:00+00:00,weekday,friday,0.44625,,,,0.595045350656646,0.4338039941857409,0.14734463979984566,0.595045350656646,-0.148795350656646,0.29890536020015435,0.7499428396634862,-0.002705125175479155,0.096928029764854,-1.5072030849649953,False,True
2023-01-28 08:00:00+00:00,2023-01-29 08:00:00+00:00,weekend,saturday,0.22585,,,,0.45732228046359386,0.14734463979984566,0.35238275848092154,0.45732228046359386,-0.23147228046359386,-0.12653275848092155,0.493853043352825,-0.008115874267374224,0.09911686386799476,-2.253465227609389,False,True
2023-01-29 08:00:00+00:00,2023-01-30 08:00:00+00:00,weekend,sunday,0.30005000000000004,,,,0.4777460656390846,0.35238275848092154,0.521280189238909,0.4777460656390846,-0.17769606563908458,-0.22123018923890891,0.6280533144707761,-0.01609288877438207,0.10602835699928337,-1.5241505332936054,False,True
2023-01-30 08:00:00+00:00,2023-01-31 08:00:00+00:00,weekday,monday,0.49495,0.19345,0.6972,59.85111662531016,0.3878298835410267,0.521280189238909,0.36153832675813563,0.3878298835410267,0.10712011645897329,0.13341167324186437,1.2762038744434234,-0.021665412114544223,0.10835612357818801,1.1885394597065664,True,False
2023-01-31 08:00:00+00:00,2023-02-01 08:00:00+00:00,weekday,tuesday,0.4127,0.19345,0.6972,43.52357320099255,0.4349645262090492,0.36153832675813563,0.3576983589924409,0.4349645262090492,-0.022264526209049174,0.05500164100755911,0.9488130068833508,-0.01737256116209364,0.10903688742552077,-0.04486523012954733,False,False
2023-02-01 08:00:00+00:00,2023-02-02 08:00:00+00:00,weekday,wednesday,0.68065,0.19345,0.6972,96.71464019851115,0.4818418425167189,0.3576983589924409,0.6572625837680464,0.4818418425167189,0.19880815748328107,0.023387416231953617,1.4126004425951921,-0.01753036648618898,0.1072078046144987,2.0179363316634187,True,False
2023-02-02 08:00:00+00:00,2023-02-03 08:00:00+00:00,weekday,thursday,0.45404999999999995,0.19345,0.6972,51.732009925558295,0.44779903202518184,0.6572625837680464,0.3014549343161818,0.44779903202518184,0.006250967974818111,0.15259506568381814,1.0139593155138098,-0.01076978761214304,0.1121843506431978,0.15172130060364342,False,False
2023-02-03 08:00:00+00:00,2023-02-04 08:00:00+00:00,weekday,friday,0.5111,0.19345,0.6972,63.05707196029776,0.4239502163871022,0.3014549343161818,0.14485308252481793,0.4239502163871022,0.08714978361289782,0.36624691747518207,1.2055660788561144,-0.010254007139810884,0.11045730390541598,0.8818229968397117,False,False
2023-02-04 08:00:00+00:00,2023-02-05 08:00:00+00:00,weekend,saturday,0.26549999999999996,,,,0.5156733990131825,0.14485308252481793,0.27930901344571973,0.5156733990131825,-0.2501733990131826,-0.013809013445719776,0.5148607636307662,-0.007389189764731217,0.11004607381298678,-2.2062050997025198,False,True
2023-02-05 08:00:00+00:00,2023-02-06 08:00:00+00:00,weekend,sunday,0.31435,,,,0.42434415110339063,0.27930901344571973,0.29508474117510164,0.42434415110339063,-0.10999415110339061,0.01926525882489838,0.7407902269481481,-0.014325881457544114,0.11592272007266129,-0.8252762666876766,False,False
2023-02-06 08:00:00+00:00,2023-02-07 08:00:00+00:00,weekday,monday,0.35574999999999996,0.19345,0.6972,32.2183622828784,0.38663336773060375,0.29508474117510164,0.44800723700564765,0.38663336773060375,-0.030883367730603795,-0.0922572370056477,0.9201223424872047,-0.01698333339215096,0.11536189058490127,-0.12049069469976327,False,False
2023-02-07 08:00:00+00:00,2023-02-08 08:00:00+00:00,weekday,tuesday,0.37815,0.19345,0.6972,36.66501240694788,0.4159300958751717,0.44800723700564765,0.2575788086634126,0.4159300958751717,-0.037780095875171726,0.12057119133658739,0.9091671984070365,-0.01735900999589293,0.11377130960508425,-0.17949240410577302,False,False
2023-02-08 08:00:00+00:00,2023-02-09 08:00:00+00:00,weekday,wednesday,0.40805,0.19345,0.6972,42.60049627791563,0.40967811188350556,0.2575788086634126,0.5488638064633048,0.40967811188350556,-0.0016281118835055342,-0.14081380646330477,0.9960258753487702,-0.017896406992716055,0.1122722124572237,0.14490045892173745,False,False
2023-02-09 08:00:00+00:00,2023-02-10 08:00:00+00:00,weekday,thursday,0.35689999999999994,0.19345,0.6972,32.446650124069464,0.4522418639108574,0.5488638064633048,0.33470438666526564,0.4522418639108574,-0.09534186391085747,0.0221956133347343,0.7891794822213749,-0.017479271220685016,0.11081572065339632,-0.702631289415218,False,False
2023-02-10 08:00:00+00:00,2023-02-11 08:00:00+00:00,weekday,friday,0.32694999999999996,0.19345,0.6972,26.501240694789068,0.401993681795858,0.33470438666526564,0.16762733262766946,0.401993681795858,-0.07504368179585802,0.1593226673723305,0.8133212406209732,-0.019425836037939327,0.11007639871707803,-0.5052658554071114,False,False
2023-02-11 08:00:00+00:00,2023-02-12 08:00:00+00:00,weekend,saturday,0.19845000000000002,,,,0.46759802030339437,0.16762733262766946,0.26351266984833677,0.46759802030339437,-0.26914802030339435,-0.06506266984833675,0.42440299441652585,-0.020782368861303198,0.10903825314536873,-2.277784578142246,False,True
2023-02-12 08:00:00+00:00,2023-02-13 08:00:00+00:00,weekend,sunday,0.26344999999999996,,,,0.41686784333578186,0.26351266984833677,0.34572663664020126,0.41686784333578186,-0.1534178433357819,-0.0822766366402013,0.6319748673629265,-0.02669583675278156,0.11431561151423847,-1.1085275659590608,False,True
2023-02-13 08:00:00+00:00,2023-02-14 08:00:00+00:00,weekday,monday,0.37029999999999996,0.19345,0.6972,35.10669975186103,0.37326480577647647,0.34572663664020126,0.5420378679869036,0.37326480577647647,-0.002964805776476509,-0.1717378679869036,0.9920570979888955,-0.02964286016168854,0.11458781563909465,0.23281754902490795,False,False
2023-02-14 08:00:00+00:00,2023-02-15 08:00:00+00:00,weekday,tuesday,0.60855,0.19345,0.6972,82.40198511166254,0.3940822383173804,0.5420378679869036,0.837207200768669,0.3940822383173804,0.21446776168261966,-0.2286572007686689,1.5442208271002933,-0.029036540743842817,0.1133189548653998,2.1488399951773007,True,False
2023-02-15 08:00:00+00:00,2023-02-16 08:00:00+00:00,weekday,wednesday,0.3862,0.19345,0.6972,38.263027295285355,0.41315532153719814,0.837207200768669,0.8615517922961204,0.41315532153719814,-0.02695532153719815,-0.47535179229612046,0.934757414144135,-0.02362533402325476,0.11775819514516295,-0.028278180638200565,False,False
2023-02-16 08:00:00+00:00,2023-02-17 08:00:00+00:00,weekday,thursday,0.5141,0.19345,0.6972,63.652605459057064,0.46737884819557224,0.8615517922961204,0.5803902026693066,0.46737884819557224,0.04672115180442776,-0.06629020266930663,1.0999641981762887,-0.02369772505616657,0.11644345492840373,0.6047474021093929,False,False
2023-02-17 08:00:00+00:00,2023-02-18 08:00:00+00:00,weekday,friday,0.4871,0.19345,0.6972,58.29280397022332,0.5681821721989544,0.5803902026693066,0.2292821815610949,0.5681821721989544,-0.08108217219895442,0.25781781843890506,0.8572954658447771,-0.022199451080409247,0.11562794816476915,-0.5092429819358002,False,False
2023-02-18 08:00:00+00:00,2023-02-19 08:00:00+00:00,weekend,saturday,0.51555,,,,0.5905755759860934,0.2292821815610949,0.4495468171471583,0.5905755759860934,-0.0750255759860935,0.06600318285284168,0.8729619391035227,-0.023426174437045606,0.11470654253257827,-0.44983834757632013,False,False
2023-02-19 08:00:00+00:00,2023-02-20 08:00:00+00:00,weekend,sunday,0.5367999999999999,,,,0.5362139923693592,0.4495468171471583,0.40603159731500515,0.5362139923693592,0.0005860076306407613,0.1307684026849948,1.0010928615048842,-0.024479223448250664,0.11374449930207382,0.22036433614539133,False,False
2023-02-20 08:00:00+00:00,2023-02-21 08:00:00+00:00,weekday,monday,0.5075000000000001,0.19345,0.6972,62.34243176178661,0.45539125567500893,0.40603159731500515,0.5014392059909716,0.45539125567500893,0.05210874432499113,0.006060794009028481,1.114426317316419,-0.023977918826672835,0.11263365161441491,0.675523363231938,False,False
2023-02-21 08:00:00+00:00,2023-02-22 08:00:00+00:00,weekday,tuesday,0.58385,0.19345,0.6972,77.49875930521091,0.5146015882198864,0.5014392059909716,0.4587951951151971,0.5146015882198864,0.06924841178011354,0.12505480488480286,1.1345670385893254,-0.019842684386092022,0.1115282370602769,0.7988209848422073,False,False
2023-02-22 08:00:00+00:00,2023-02-23 08:00:00+00:00,weekday,wednesday,0.49455,0.19345,0.6972,59.771712158808924,0.50581715576373,0.4587951951151971,0.5528800984529236,0.50581715576373,-0.011267155763729997,-0.05833009845292364,0.9777248445701336,-0.01706192093505597,0.11198986070494982,0.05174365906743067,False,False
2023-02-23 08:00:00+00:00,2023-02-24 08:00:00+00:00,weekday,thursday,0.45315,0.19345,0.6972,51.55334987593051,0.5271759038446175,0.5528800984529236,0.46105359969381865,0.5271759038446175,-0.07402590384461755,-0.007903599693818653,0.8595802590657932,-0.0167049919358042,0.11197910541398909,-0.5118893537941452,False,False
2023-02-24 08:00:00+00:00,2023-02-25 08:00:00+00:00,weekday,friday,0.43249999999999994,0.19345,0.6972,47.45409429280396,0.49870450909157704,0.46105359969381865,0.24810117420701955,0.49870450909157704,-0.0662045090915771,0.1843988257929804,0.8672470212628056,-0.017822305531510117,0.11227224857229802,-0.43093644400389053,False,False
2023-02-25 08:00:00+00:00,2023-02-26 08:00:00+00:00,weekend,saturday,0.28515,,,,0.5067529122531134,0.24810117420701955,0.3313866830561164,0.5067529122531134,-0.22160291225311335,-0.04623668305611639,0.5627002689183818,-0.018593050951438563,0.11247331154395747,-1.8049602924897725,False,True
2023-02-26 08:00:00+00:00,2023-02-27 08:00:00+00:00,weekend,sunday,0.31115,,,,0.4763641087380505,0.3313866830561164,0.39637837058230546,0.4763641087380505,-0.16521410873805054,-0.08522837058230548,0.65317683320911,-0.022697313686695843,0.11607773129318834,-1.227770335133332,False,True
2023-02-27 08:00:00+00:00,2023-02-28 08:00:00+00:00,weekday,monday,0.35795,0.19345,0.6972,32.65508684863523,0.4264683130141882,0.39637837058230546,0.2999472370816452,0.4264683130141882,-0.0685183130141882,0.05800276291835477,0.8393355123387358,-0.024050385532188256,0.11735546411957086,-0.37891654909815337,False,False
2023-02-28 08:00:00+00:00,2023-03-01 08:00:00+00:00,weekday,tuesday,0.41145,0.19345,0.6972,43.27543424317617,0.4394054158612136,0.2999472370816452,0.48704854274100884,0.4394054158612136,-0.02795541586121364,-0.07559854274100886,0.9363789911273115,-0.023880886833987716,0.11728353542287266,-0.03474084416482646,False,False
2023-03-01 08:00:00+00:00,2023-03-02 08:00:00+00:00,weekday,wednesday,0.4144,0.19345,0.6972,43.86104218362282,0.4560268335668585,0.48704854274100884,0.23017075679680807,0.4560268335668585,-0.041626833566858534,0.18422924320319192,0.9087184557950896,-0.02483642892179001,0.11711471700705531,-0.14336716233585764,False,False
2023-03-02 08:00:00+00:00,2023-03-03 08:00:00+00:00,weekday,thursday,0.38380000000000003,0.19345,0.6972,37.78660049627792,0.4224253790812506,0.23017075679680807,1.0852432611812144,0.4224253790812506,-0.03862537908125058,-0.7014432611812144,0.9085628350141783,-0.024178222354113297,0.1169220116034736,-0.12356233466229617,False,False
2023-03-03 08:00:00+00:00,2023-03-04 08:00:00+00:00,weekday,friday,0.4173,0.19345,0.6972,44.43672456575682,0.4699336397790521,1.0852432611812144,0.14522004121420268,0.4699336397790521,-0.05263363977905211,0.2720799587857973,0.8879977185634151,-0.02528419104345406,0.11678917148051604,-0.23417794979529213,False,False
2023-03-04 08:00:00+00:00,2023-03-05 08:00:00+00:00,weekend,saturday,0.24004999999999999,,,,0.3913524129979206,0.14522004121420268,0.29870350113262445,0.3913524129979206,-0.15130241299792063,-0.058653501132624464,0.6133857669641491,-0.0316429958334076,0.10904306235431437,-1.0973592870649842,False,True
2023-03-05 08:00:00+00:00,2023-03-06 08:00:00+00:00,weekend,sunday,0.3183,,,,0.627317920929118,0.29870350113262445,0.17951454637915443,0.627317920929118,-0.30901792092911795,0.1387854536208456,0.5073982256533772,-0.03441927901851313,0.11030525062790204,-2.4894430713631346,False,True
2023-03-06 08:00:00+00:00,2023-03-07 08:00:00+00:00,weekday,monday,0.34475,0.19345,0.6972,30.03473945409429,0.39684526109503954,0.17951454637915443,0.21285308584320767,0.39684526109503954,-0.052095261095039536,0.13189691415679233,0.8687265133233798,-0.04130902316071436,0.11643880247461431,-0.0926343942490886,False,False
2023-03-07 08:00:00+00:00,2023-03-08 08:00:00+00:00,weekday,tuesday,0.35109999999999997,0.19345,0.6972,31.29528535980148,0.43086541244913923,0.21285308584320767,0.3675560339475733,0.43086541244913923,-0.07976541244913926,-0.016456033947573334,0.8148716277880508,-0.046128561416592495,0.11160324587947221,-0.3013967090963774,False,False
2023-03-08 08:00:00+00:00,2023-03-09 08:00:00+00:00,weekday,wednesday,0.40295000000000003,0.19345,0.6972,41.588089330024815,0.3921827073255213,0.3675560339475733,0.8534414925314399,0.3921827073255213,0.010767292674478735,-0.45049149253143983,1.0274547869484252,-0.04903514397138158,0.1105222114545017,0.541089757966696,False,False
2023-03-09 08:00:00+00:00,2023-03-10 08:00:00+00:00,weekday,thursday,0.35645,0.19345,0.6972,32.357320099255574,0.39707279120479566,0.8534414925314399,0.7042540320578012,0.39707279120479566,-0.04062279120479567,-0.34780403205780125,0.8976943469696368,-0.050468137385977274,0.10924012152638382,0.09012573442445083,False,False
2023-03-10 08:00:00+00:00,2023-03-11 08:00:00+00:00,weekday,friday,0.5620499999999999,0.19345,0.6972,73.17121588089329,0.42899466914721074,0.7042540320578012,0.7565072395485157,0.42899466914721074,0.1330553308527892,-0.1944572395485158,1.3101561404417612,-0.051072839651306816,0.10909731732932004,1.6877424212759387,True,False
2023-03-11 08:00:00+00:00,2023-03-12 08:00:00+00:00,weekend,saturday,0.549,,,,0.5772744816394705,0.7565072395485157,0.8114702036346535,0.5772744816394705,-0.02827448163947044,-0.26247020363465345,0.9510207318377033,-0.047953113422018745,0.11210723657484395,0.17553400104917088,False,False
2023-03-12 08:00:00+00:00,2023-03-13 08:00:00+00:00,weekend,sunday,0.4064,0.14439999999999995,0.64325,52.52079783502055,0.5274774244552239,0.8114702036346535,1.2032311245141962,0.5274774244552239,-0.12107742445522396,-0.7968311245141962,0.7704595138260711,-0.04523059387245984,0.11086765880943661,-0.6841204314878916,False,False
2023-03-13 08:00:00+00:00,2023-03-14 08:00:00+00:00,weekday,monday,0.7492000000000001,0.19345,0.6972,110.3225806451613,0.5728948993629954,1.2032311245141962,1.1543126935067487,0.5728948993629954,0.17630510063700466,-0.4051126935067486,1.3077442316785142,-0.04867985902011007,0.11048255813986986,2.0363844161925173,True,False
2023-03-14 08:00:00+00:00,2023-03-15 08:00:00+00:00,weekday,tuesday,0.7349000000000001,0.19345,0.7492000000000001,97.42690058479533,0.6154553912348124,1.1543126935067487,0.5629360725254013,0.6154553912348124,0.1194446087651877,0.17196392747459877,1.194075168511468,-0.04293865205891159,0.11457376131944254,1.4172813998081055,True,False
2023-03-15 08:00:00+00:00,2023-03-16 08:00:00+00:00,weekday,wednesday,0.6921499999999999,0.19345,0.7492000000000001,89.73459289248761,0.76441489457274,0.5629360725254013,0.492058343958966,0.76441489457274,-0.0722648945727401,0.2000916560410339,0.9054637800940134,-0.03950353525510594,0.11683938645574987,-0.2803965367452673,False,False
2023-03-16 08:00:00+00:00,2023-03-17 08:00:00+00:00,weekday,thursday,0.5359,0.19345,0.7492000000000001,61.61943319838057,0.8004523978850933,0.492058343958966,0.9430925913215601,0.8004523978850933,-0.2645523978850932,-0.40719259132156005,0.6694964015548238,-0.043596797329536044,0.11425053265228349,-1.9339568527704454,False,True
2023-03-17 08:00:00+00:00,2023-03-18 08:00:00+00:00,weekday,friday,0.78325,0.19345,0.7492000000000001,106.1268556005398,0.6708357293978575,0.9430925913215601,0.5058510113669158,0.6708357293978575,0.11241427060214249,0.2773989886330842,1.1675734694439213,-0.04855271589224596,0.11836289270863638,1.3599446820772356,True,False
2023-03-18 08:00:00+00:00,2023-03-19 08:00:00+00:00,weekend,saturday,0.5403,0.14439999999999995,0.64325,79.36253382780394,0.6353791680749381,0.5058510113669158,0.5584203656674437,0.6353791680749381,-0.0950791680749381,-0.018120365667443683,0.8503583799213822,-0.04683732190713338,0.12008394632244836,-0.40173435038740435,False,False
2023-03-19 08:00:00+00:00,2023-03-20 08:00:00+00:00,weekend,sunday,0.595,0.14439999999999995,0.64325,90.32775383381778,0.7544981690388525,0.5584203656674437,0.7418854059821749,0.7544981690388525,-0.1594981690388525,-0.14688540598217492,0.788603636716527,-0.04576299825549921,0.11939145711619037,-0.9526240279710093,False,False
2023-03-20 08:00:00+00:00,2023-03-21 08:00:00+00:00,weekday,monday,0.77935,0.19345,0.78325,99.33875890132248,0.6364260715944344,0.7418854059821749,0.4970547338489686,0.6364260715944344,0.14292392840556556,0.2822952661510314,1.224572711245941,-0.044323516027004385,0.11752601342131028,1.5932425424941496,True,False
2023-03-21 08:00:00+00:00,2023-03-22 08:00:00+00:00,weekday,tuesday,0.61125,0.19345,0.78325,70.83757205832485,0.6360973910362357,0.4970547338489686,1.1487084647621149,0.6360973910362357,-0.02484739103623579,-0.5374584647621149,0.9609377567234506,-0.03791111614611139,0.1188399071079147,0.10992708954251244,False,False
2023-03-22 08:00:00+00:00,2023-03-23 08:00:00+00:00,weekday,wednesday,1.01445,0.19345,0.78325,139.19972872160056,0.6625479198213919,1.1487084647621149,0.8201414464312502,0.6625479198213919,0.35190208017860813,0.19430855356874988,1.531134533293038,-0.040550466296015567,0.11700440830449625,3.3541688912548646,True,False
2023-03-23 08:00:00+00:00,2023-03-24 08:00:00+00:00,weekday,thursday,0.5323500000000001,0.19345,1.01445,41.278928136419005,0.5732020073473614,0.8201414464312502,0.5732249479957756,0.5732020073473614,-0.040852007347361274,-0.04087494799577551,0.9287301739636008,-0.03306713416826242,0.1294963681796629,-0.06011653676880065,False,False
2023-03-24 08:00:00+00:00,2023-03-25 08:00:00+00:00,weekday,friday,0.5601,0.19345,1.01445,44.65895249695493,0.7604583692323177,0.5732249479957756,0.3036912510473734,0.7604583692323177,-0.20035836923231765,0.25640874895262666,0.7365294704632164,-0.037860337464875264,0.12509929710680454,-1.2989523964208078,False,True
2023-03-25 08:00:00+00:00,2023-03-26 08:00:00+00:00,weekend,saturday,0.3807,0.14439999999999995,0.64325,47.368948581738,0.6991304614973968,0.3036912510473734,0.4002429754582319,0.6991304614973968,-0.3184304614973968,-0.019542975458231915,0.5445335612821349,-0.04199252420901798,0.12701019783823614,-2.1765019029452906,False,True
2023-03-26 08:00:00+00:00,2023-03-27 08:00:00+00:00,weekend,sunday,0.45830000000000004,0.14439999999999995,0.64325,62.924726871805156,0.6232099748734937,0.4002429754582319,0.6213366099404247,0.6232099748734937,-0.16490997487349368,-0.16303660994042468,0.7353861755711324,-0.05010412911122387,0.13146724727433726,-0.8732657611876553,False,False
2023-03-27 08:00:00+00:00,2023-03-28 08:00:00+00:00,weekday,monday,0.5489,0.19345,1.01445,43.294762484774665,0.5483798517551252,0.6213366099404247,0.5068883486068443,0.5483798517551252,0.0005201482448748962,0.04201165139315577,1.0009485181543598,-0.04839886062843009,0.1293551897478855,0.37817585029753037,False,False
2023-03-28 08:00:00+00:00,2023-03-29 08:00:00+00:00,weekday,tuesday,0.51615,0.19345,1.01445,39.30572472594396,0.5631784757390981,0.5068883486068443,0.574227133766559,0.5631784757390981,-0.047028475739098075,-0.058077133766558986,0.9164945434440133,-0.04618857464146478,0.12922534597172625,-0.006499507440413894,False,False
2023-03-29 08:00:00+00:00,2023-03-30 08:00:00+00:00,weekday,wednesday,0.7259,0.19345,1.01445,64.85383678440925,0.6121067587376674,0.574227133766559,0.64396088972552,0.6121067587376674,0.11379324126233259,0.08193911027447998,1.1859042391510357,-0.04651147680163468,0.12920649149825333,1.2406862550410969,True,False
2023-03-30 08:00:00+00:00,2023-03-31 08:00:00+00:00,weekday,thursday,0.5855999999999999,0.19345,1.01445,47.764920828258205,0.5866150377704128,0.64396088972552,0.42866719069685566,0.5866150377704128,-0.0010150377704128966,0.15693280930314424,0.9982696697066089,-0.043480010058884584,0.13117860008627802,0.3237187487939487,False,False
2023-03-31 08:00:00+00:00,2023-04-01 08:00:00+00:00,weekday,friday,0.5084,0.19345,1.01445,38.36175395858708,0.5760763396824764,0.42866719069685566,0.21144857955266255,0.5760763396824764,-0.06767633968247644,0.2969514204473374,0.8825219245772556,-0.043467748576622736,0.1311826204798897,-0.18454114590251594,False,False
2023-04-01 08:00:00+00:00,2023-04-02 08:00:00+00:00,weekend,saturday,0.32004999999999995,0.14439999999999995,0.64325,35.210985266112054,0.5855981638621646,0.21144857955266255,0.25558232059635194,0.5855981638621646,-0.2655481638621646,0.064467679403648,0.5465351835961901,-0.04291443809205511,0.13101759815582747,-1.699265815461807,False,True
