session_start,session_close,session_type,session_dow,atm_iv,iv_52w_low,iv_52w_high,iv_rank,rv_1d,dow_multiplier,rv_benchmark,dow_multiplier_yesterday,vrp,vrp_ratio
2023-02-09 08:00:00+00:00,2023-02-10 08:00:00+00:00,weekday,thursday,0.35689999999999994,0.19345,0.6972,32.446719814511894,0.38274839686247214,1.0262514153517153,0.31680940059465357,1.2398498379985914,0.04009059940534637,1.126544854193392
2023-02-10 08:00:00+00:00,2023-02-11 08:00:00+00:00,weekday,friday,0.32694999999999996,0.19345,0.6972,26.501333989740978,0.4804848027159041,1.0025090352098291,0.4693687616875266,1.0262514153517153,-0.14241876168752665,0.6965738384985679
2023-02-11 08:00:00+00:00,2023-02-12 08:00:00+00:00,weekend,saturday,0.19845000000000002,0.14439999999999995,0.64325,10.835077337567068,0.30919411715787504,0.6114750365325266,0.18859130186809936,1.0025090352098291,0.009858698131900656,1.0522754656988147
2023-02-12 08:00:00+00:00,2023-02-13 08:00:00+00:00,weekend,sunday,0.26344999999999996,0.14439999999999995,0.64325,23.864994026284354,0.16832182595450002,0.909978546385517,0.250491420509338,0.6114750365325266,0.012958579490661981,1.0517326280649157
2023-02-13 08:00:00+00:00,2023-02-14 08:00:00+00:00,weekday,monday,0.37029999999999996,0.19345,0.6972,35.10675888135431,0.3157832575808224,0.9133103897109243,0.31693948301407593,0.909978546385517,0.053360516985924034,1.168361847752349
2023-02-14 08:00:00+00:00,2023-02-15 08:00:00+00:00,weekday,tuesday,0.60855,0.19345,0.6972,82.4018564690562,0.30609976908851017,1.0970846431452543,0.3676924731400503,0.9133103897109243,0.2408575268599497,1.6550515565441273
2023-02-15 08:00:00+00:00,2023-02-16 08:00:00+00:00,weekday,wednesday,0.3862,0.19345,0.6972,38.263073893503154,0.5420911293359901,1.23131805421388,0.6084185014813125,1.0970846431452543,-0.2222185014813125,0.6347604470602413
2023-02-16 08:00:00+00:00,2023-02-17 08:00:00+00:00,weekday,thursday,0.5141,0.19345,0.6972,63.65255125537963,0.865213280096279,1.010357477526669,0.7098799320112118,1.2314402306372638,-0.1957799320112118,0.7242069775707934
2023-02-17 08:00:00+00:00,2023-02-18 08:00:00+00:00,weekday,friday,0.4871,0.19345,0.6972,58.29277104607028,0.8680831582974019,0.988172059025049,0.8490217977498649,1.010357477526669,-0.3619217977498649,0.57371907445833
2023-02-18 08:00:00+00:00,2023-02-19 08:00:00+00:00,weekend,saturday,0.51555,0.14439999999999995,0.64325,74.40102475283248,0.5356022169361359,0.5672973525265232,0.30748260578728254,0.988172059025049,0.20806739421271742,1.6766802098609088
2023-02-19 08:00:00+00:00,2023-02-20 08:00:00+00:00,weekend,sunday,0.5367999999999999,0.14439999999999995,0.64325,78.6608052087593,0.2300517068335066,0.790564104575832,0.3205913456302792,0.5672973525265232,0.21620865436972075,1.6744057733207265
2023-02-20 08:00:00+00:00,2023-02-21 08:00:00+00:00,weekday,monday,0.5075000000000001,0.19345,0.6972,62.342382759770686,0.44582789499100145,0.7836848728320309,0.4419484456335839,0.790564104575832,0.06555155436641619,1.148323984424112
2023-02-21 08:00:00+00:00,2023-02-22 08:00:00+00:00,weekday,tuesday,0.58385,0.19345,0.6972,77.49865012942875,0.460507808931754,0.9543829163327354,0.56081315451968,0.7836848728320309,0.023036845480320034,1.041077576898228
2023-02-22 08:00:00+00:00,2023-02-23 08:00:00+00:00,weekday,wednesday,0.49455,0.19345,0.6972,59.77167336308341,0.5041454320108008,1.190423135371704,0.6288318614961305,0.9543829163327354,-0.13428186149613047,0.786458241513647
2023-02-23 08:00:00+00:00,2023-02-24 08:00:00+00:00,weekday,thursday,0.45315,0.19345,0.6972,51.553343708809095,0.4868041074128735,1.0568298966698624,0.43217333337105474,1.190423135371704,0.020976666628945262,1.048537623701403
2023-02-24 08:00:00+00:00,2023-02-25 08:00:00+00:00,weekday,friday,0.43249999999999994,0.19345,0.6972,47.45410440057805,0.4729038783906883,0.9820178866779755,0.43942745064498645,1.0568298966698624,-0.00692745064498651,0.9842352801700975
2023-02-25 08:00:00+00:00,2023-02-26 08:00:00+00:00,weekend,saturday,0.28515,0.14439999999999995,0.64325,28.214981597748444,0.46548285421453456,0.5319695455385374,0.2521570184939899,0.9820178866779755,0.0329929815060101,1.1308430029156475
2023-02-26 08:00:00+00:00,2023-02-27 08:00:00+00:00,weekend,sunday,0.31115,0.14439999999999995,0.64325,33.426948273235354,0.25265337541568456,0.7321250566707644,0.34771514336786025,0.5319695455385374,-0.036565143367860264,0.894841671220581
2023-02-27 08:00:00+00:00,2023-02-28 08:00:00+00:00,weekday,monday,0.35795,0.19345,0.6972,32.655155711540594,0.33046995060862927,0.7433505677680998,0.3355369730579938,0.7321250566707644,0.022413026942006198,1.0667974880316167
2023-02-28 08:00:00+00:00,2023-03-01 08:00:00+00:00,weekday,tuesday,0.41145,0.19345,0.6972,43.275460941098,0.40312178062003207,0.8813120412213248,0.4779388013460826,0.7433505677680998,-0.0664888013460826,0.8608842781569076
2023-03-01 08:00:00+00:00,2023-03-02 08:00:00+00:00,weekday,wednesday,0.4144,0.19345,0.6972,43.86106655655958,0.4443870471051984,1.1475873078551835,0.5984825255114257,0.8521099836580496,-0.18408252551142568,0.6924178774407486
2023-03-02 08:00:00+00:00,2023-03-03 08:00:00+00:00,weekday,thursday,0.38380000000000003,0.19345,0.6972,37.78664898600899,0.35038472208079235,1.0326049428385082,0.3152779692134593,1.1475873078551835,0.06852203078654073,1.2173384678843444
2023-03-03 08:00:00+00:00,2023-03-04 08:00:00+00:00,weekday,friday,0.4173,0.19345,0.6972,44.43674665311503,1.0887897649858205,0.9547081960321285,1.0066545968010383,1.0326049428385082,-0.5893545968010383,0.414541394164495
2023-03-04 08:00:00+00:00,2023-03-05 08:00:00+00:00,weekend,saturday,0.24004999999999999,0.14439999999999995,0.64325,19.17422401834613,0.17710554595423283,0.5164969966298104,0.09581407486813463,0.9547081960321285,0.14423592513186534,2.505373039716471
2023-03-05 08:00:00+00:00,2023-03-06 08:00:00+00:00,weekend,sunday,0.3183,0.14439999999999995,0.64325,34.860239108994264,0.31051584637201146,0.689378286876542,0.4426803981230749,0.4835607881613104,-0.12438039812307489,0.719028900646072
2023-03-06 08:00:00+00:00,2023-03-07 08:00:00+00:00,weekday,monday,0.34475,0.19345,0.6972,30.034818720322697,0.1364361419678205,0.7226233943284229,0.1430157431626759,0.689378286876542,0.2017342568373241,2.4105737758384946
2023-03-07 08:00:00+00:00,2023-03-08 08:00:00+00:00,weekday,tuesday,0.35109999999999997,0.19345,0.6972,31.295359621400998,0.1765521520244187,0.8528149363997258,0.20836069449407962,0.7226233943284229,0.14273930550592034,1.6850586952232305
2023-03-08 08:00:00+00:00,2023-03-09 08:00:00+00:00,weekday,wednesday,0.40295000000000003,0.19345,0.6972,41.588122727056174,0.2781511077282437,1.1241907092681935,0.3666620713760385,0.8528149363997258,0.03628792862396152,1.098968318396766
2023-03-09 08:00:00+00:00,2023-03-10 08:00:00+00:00,weekday,thursday,0.35645,0.19345,0.6972,32.35739014435674,0.32289064522009053,1.115619994104909,0.3204289599150483,1.1241907092681935,0.036021040084951716,1.1124150579101888
2023-03-10 08:00:00+00:00,2023-03-11 08:00:00+00:00,weekday,friday,0.5620499999999999,0.19345,0.6972,73.17112388635675,0.9148615148214188,0.9046147098232709,0.7418271348055738,1.115619994104909,-0.1797771348055739,0.7576562970392127
2023-03-11 08:00:00+00:00,2023-03-12 08:00:00+00:00,weekend,saturday,0.549,0.14439999999999995,0.64325,81.10642034110317,0.9442928303746303,0.5167381226581284,0.539403238869115,0.9046147098232709,0.009596761130885034,1.0177914414288745
2023-03-12 08:00:00+00:00,2023-03-13 08:00:00+00:00,weekend,sunday,0.4064,0.14439999999999995,0.64325,52.52078772862492,0.2568647854168187,0.6257181325742873,0.3110375387601153,0.5167381226581284,0.09536246123988468,1.3065947011413053
2023-03-13 08:00:00+00:00,2023-03-14 08:00:00+00:00,weekday,monday,0.7492000000000001,0.19345,0.7492000000000001,99.99982006362552,0.9674080865183448,0.6617638797253506,0.9727605613431838,0.6581226193299591,-0.2235605613431837,0.7701792504473124
2023-03-14 08:00:00+00:00,2023-03-15 08:00:00+00:00,weekday,tuesday,0.7349000000000001,0.19345,0.7492000000000001,97.42672990830444,1.110773304750099,0.7091010481256392,1.1902289302268523,0.6617638797253506,-0.45532893022685217,0.6174442423105373
2023-03-15 08:00:00+00:00,2023-03-16 08:00:00+00:00,weekday,wednesday,0.6921499999999999,0.19345,0.7492000000000001,89.73444989851586,1.1506367498922934,0.9844901709896344,1.5975023216263984,0.7091010481256392,-0.9053523216263984,0.4332701058583315
2023-03-16 08:00:00+00:00,2023-03-17 08:00:00+00:00,weekday,thursday,0.5359,0.19345,0.7492000000000001,61.6193913832069,0.5596143427392369,1.1450951352686205,0.6509071196242483,0.9844901709896344,-0.11500711962424826,0.8233125492764023
2023-03-17 08:00:00+00:00,2023-03-18 08:00:00+00:00,weekday,friday,0.78325,0.19345,0.78325,99.99983045157529,0.7864069984817617,0.9449265702271501,0.6489389789466535,1.1450951352686205,0.13431102105334647,1.2069701858121664
2023-03-18 08:00:00+00:00,2023-03-19 08:00:00+00:00,weekend,saturday,0.5403,0.14439999999999995,0.64325,79.36241610738254,0.759850464523031,0.5095244919198766,0.409727521767231,0.9449265702271501,0.13057247823276902,1.3186812486249049
2023-03-19 08:00:00+00:00,2023-03-20 08:00:00+00:00,weekend,sunday,0.595,0.14439999999999995,0.64325,90.32759215158002,0.41046672332181927,0.7307506027138607,0.5886837830527101,0.5095244919198766,0.006316216947289899,1.0107293883900388
2023-03-20 08:00:00+00:00,2023-03-21 08:00:00+00:00,weekday,monday,0.77935,0.19345,0.78325,99.3385915951455,0.7141863010282704,0.7586186209993434,0.7414226205364329,0.7307506027138607,0.03792737946356706,1.0511548722861004
2023-03-21 08:00:00+00:00,2023-03-22 08:00:00+00:00,weekday,tuesday,0.61125,0.19345,0.78325,70.83750139877449,0.6100921754433067,0.8395894615114399,0.6752101080487873,0.7586186209993434,-0.06396010804878738,0.9052737699179024
2023-03-22 08:00:00+00:00,2023-03-23 08:00:00+00:00,weekday,wednesday,1.01445,0.19345,1.01445,99.99987819761706,0.46087758656219285,1.0006464612524457,0.5492869398739377,0.8395894615114399,0.46516306012606234,1.8468489351536703
2023-03-23 08:00:00+00:00,2023-03-24 08:00:00+00:00,weekday,thursday,0.5323500000000001,0.19345,1.01445,41.278949381365706,1.184699852796699,1.1684166363358524,1.3833287486369104,1.0006464612524457,-0.8509787486369103,0.3848326007281794
2023-03-24 08:00:00+00:00,2023-03-25 08:00:00+00:00,weekday,friday,0.5601,0.19345,1.01445,44.658965508001195,0.7873598676650577,1.0017723449832445,0.675063428958059,1.1684166363358524,-0.114963428958059,0.8296998118598993
2023-03-25 08:00:00+00:00,2023-03-26 08:00:00+00:00,weekend,saturday,0.3807,0.14439999999999995,0.64325,47.36895913016286,0.5448144243318849,0.5489868812215394,0.2985668082736627,1.0017723449832445,0.08213319172633726,1.2750915019698204
2023-03-26 08:00:00+00:00,2023-03-27 08:00:00+00:00,weekend,sunday,0.45830000000000004,0.14439999999999995,0.64325,62.92467505392382,0.2852509944127716,0.8076862768241615,0.4196699803190156,0.5489868812215394,0.03863001968098445,1.0920485655219359
2023-03-27 08:00:00+00:00,2023-03-28 08:00:00+00:00,weekday,monday,0.5489,0.19345,1.01445,43.294778819052816,0.43716326652195747,0.8237367325561896,0.4458506366783122,0.8076862768241615,0.10304936332168785,1.2311297884184462
2023-03-28 08:00:00+00:00,2023-03-29 08:00:00+00:00,weekday,tuesday,0.51615,0.19345,1.01445,39.30575077770821,0.6169171299891479,0.8595004446053026,0.6437014722712157,0.8237367325561896,-0.12755147227121566,0.8018468532918418
2023-03-29 08:00:00+00:00,2023-03-30 08:00:00+00:00,weekday,wednesday,0.7259,0.19345,1.01445,64.85380059975493,0.6072216200227537,1.1159381934915182,0.7883902817622863,0.8595004446053026,-0.062490281762286326,0.92073686953294
2023-03-30 08:00:00+00:00,2023-03-31 08:00:00+00:00,weekday,thursday,0.5855999999999999,0.19345,1.01445,47.764926273017586,0.676984326183249,1.241122929668601,0.7529276936237992,1.1159381934915182,-0.1673276936237993,0.7777639273454529
2023-03-31 08:00:00+00:00,2023-04-01 08:00:00+00:00,weekday,friday,0.5084,0.19345,1.01445,38.3617823099091,0.48927534886522,1.0370692424326293,0.4088333260623112,1.241122929668601,0.09956667393768875,1.2435385463721067
2023-04-01 08:00:00+00:00,2023-04-02 08:00:00+00:00,weekend,saturday,0.32004999999999995,0.14439999999999995,0.64325,35.21104455830587,0.33198482975561633,0.5744636237464453,0.18389631138120202,1.0370692424326293,0.13615368861879792,1.7403829233777421
2023-04-02 08:00:00+00:00,2023-04-03 08:00:00+00:00,weekend,sunday,0.37829999999999997,0.14439999999999995,0.64325,46.887854513964065,0.19334430502332095,0.8403551807484934,0.2828340763074645,0.5744636237464453,0.09546592369253548,1.3375333161367584
2023-04-03 08:00:00+00:00,2023-04-04 08:00:00+00:00,weekday,monday,0.5710500000000001,0.19345,1.01445,45.99270160121412,0.38851649757757967,0.8927069584193477,0.41271998887339617,0.8403551807484934,0.1583300111266039,1.383625739957006
2023-04-04 08:00:00+00:00,2023-04-05 08:00:00+00:00,weekday,tuesday,0.47829999999999995,0.19345,1.01445,34.69553058336032,0.5325466675598375,0.9172593068855165,0.5471934351615795,0.8927069584193477,-0.06889343516157953,0.8740967439764036
2023-04-05 08:00:00+00:00,2023-04-06 08:00:00+00:00,weekday,wednesday,0.471,0.19345,1.01445,33.80637318788504,0.40067673784159713,1.1930485521690144,0.5211468538736603,0.9172593068855165,-0.05014685387366036,0.903775963529433
2023-04-06 08:00:00+00:00,2023-04-07 08:00:00+00:00,weekday,thursday,0.42699999999999994,0.19345,1.01445,28.447068338444964,0.3477392128571967,1.3069686195203865,0.38094362392444464,1.1930485521690144,0.046056376075555294,1.1209007663682278
2023-04-07 08:00:00+00:00,2023-04-08 08:00:00+00:00,weekday,friday,0.38545,0.19345,1.01445,23.386179327212357,0.19223950327515213,1.0665762002062733,0.15515627660997616,1.3214939376778636,0.23029372339002385,2.484269463161483
2023-04-08 08:00:00+00:00,2023-04-09 08:00:00+00:00,weekend,saturday,0.22145,0.14439999999999995,0.64325,15.445663242805493,0.18110277265832675,0.6049082189928354,0.10271235720638243,1.0665762002062733,0.11873764279361758,2.1560210087967815
2023-04-09 08:00:00+00:00,2023-04-10 08:00:00+00:00,weekend,sunday,0.3312,0.14439999999999995,0.64325,37.44617642106277,0.1446178270883471,0.8747194028583378,0.20912266585501232,0.6049082189928354,0.12207733414498767,1.5837594583344954
2023-04-10 08:00:00+00:00,2023-04-11 08:00:00+00:00,weekday,monday,0.38449999999999995,0.19345,1.01445,23.27046706341762,0.272816619127028,0.9602167916356655,0.29948243730163315,0.8747194028583378,0.0850175626983668,1.283881630804075
2023-04-11 08:00:00+00:00,2023-04-12 08:00:00+00:00,weekday,tuesday,0.54955,0.19345,1.01445,43.373950367964994,0.594303036894445,0.9590805928164808,0.593599814023694,0.9602167916356655,-0.04404981402369401,0.9257920690286204
2023-04-12 08:00:00+00:00,2023-04-13 08:00:00+00:00,weekday,wednesday,0.7103999999999999,0.19345,1.01445,62.96586366415672,0.2819919105947356,1.1687745860120156,0.3436468019817029,0.9590805928164808,0.36675319801829703,2.0672387925723354
2023-04-13 08:00:00+00:00,2023-04-14 08:00:00+00:00,weekday,thursday,0.44705,0.19345,1.01445,30.889206116428458,0.25540533032873,1.2057579830885148,0.2634870912260402,1.1687745860120156,0.1835629087739598,1.6966675593852336
2023-04-14 08:00:00+00:00,2023-04-15 08:00:00+00:00,weekday,friday,0.4925,0.19345,1.01445,36.42512442113417,0.4051042515409489,0.923748627452752,0.3103562253659612,1.2057579830885148,0.1821437746340388,1.5868861641787957
2023-04-15 08:00:00+00:00,2023-04-16 08:00:00+00:00,weekend,saturday,0.19969999999999993,0.14439999999999995,0.64325,11.085652658503923,0.3197404209376339,0.5344422014948799,0.18498839337279446,0.923748627452752,0.01471160662720547,1.079527187403364
2023-04-16 08:00:00+00:00,2023-04-17 08:00:00+00:00,weekend,sunday,0.3457,0.14439999999999995,0.64325,40.352850143930475,0.1426300284512575,0.8580317025962584,0.22898844030481694,0.5344422014948799,0.11671155969518307,1.5096831942251014
2023-04-17 08:00:00+00:00,2023-04-18 08:00:00+00:00,weekday,monday,0.40449999999999997,0.19345,1.01445,25.70651472225402,0.35935923305277573,1.041394134149297,0.43615474372471363,0.8580317025962584,-0.03165474372471366,0.9274231355266582
2023-04-18 08:00:00+00:00,2023-04-19 08:00:00+00:00,weekday,tuesday,0.37439999999999996,0.19345,1.01445,22.04026299570524,0.29824504733919066,1.006659376348647,0.28829735400689366,1.041394134149297,0.0861026459931063,1.298659161440127
2023-04-19 08:00:00+00:00,2023-04-20 08:00:00+00:00,weekday,wednesday,0.5258,0.19345,1.01445,40.481143773096775,0.44334914554019517,1.1631927688920327,0.5122889949700408,1.006659376348647,0.013511005029959278,1.0263737951871275
2023-04-19 08:00:00+00:00,2023-04-20 08:00:00+00:00,weekday,wednesday,0.5258,0.19345,1.01445,40.481143773096775,0.7282892685821003,1.1947316579478042,0.8427463009343337,1.0324699667670032,-0.3169463009343336,0.6239125575716649
2023-04-20 08:00:00+00:00,2023-04-21 08:00:00+00:00,weekday,thursday,0.45214999999999994,0.19345,1.01445,31.510398269431732,0.6567708628891832,1.257016481609723,0.7204600325957065,1.1458953473356945,-0.2683100325957065,0.6275851255356569
2023-04-21 08:00:00+00:00,2023-04-22 08:00:00+00:00,weekday,friday,0.37329999999999997,0.19345,1.01445,21.90628037446924,0.44182263314604303,0.8720106927968236,0.306498813706579,1.257016481609723,0.06680118629342097,1.2179492490870514
2023-04-22 08:00:00+00:00,2023-04-23 08:00:00+00:00,weekend,saturday,0.22619999999999996,0.14439999999999995,0.64325,16.397849462365592,0.4167940573258259,0.4663986178353066,0.2229240694689826,0.8720106927968236,0.0032759305310173514,1.014695275116863
